State.Name,Deaths.2019,Deaths.2020,Deaths.2021,Deaths.2022,Deaths.2023,Deaths.2024,Pop.Jul.2019,Pop.Jul.2020,Pop.Jul.2021,Pop.Jul.2022,Pop.Jul.2023,Pop.Jul.2024,Crude.Mort.2019,Crude.Mort.2020,Crude.Mort.2021,Crude.Mort.2022,Crude.Mort.2023,Crude.Mort.2024,PctChg.Deaths.19.20,PctChg.Deaths.20.21,PctChg.Deaths.21.22,PctChg.Deaths.22.23,PctChg.Deaths.23.24,PctChg.Deaths.19.24,PctChg.Pop.19.20,PctChg.Pop.20.21,PctChg.Pop.21.22,PctChg.Pop.22.23,PctChg.Pop.23.24,PctChg.Pop.19.24
Minnesota,10,18,14,15,15,15,10056,8923,7501,7743.5,8245,8348,9.94431185361973,20.172587694721507,18.66417810958539,19.37108542648673,18.192844147968465,17.968375658840444,80,-22.22222222222222,7.142857142857142,0,0,50,-11.266905330151152,-15.936344278829988,3.2329022796960407,6.476399560922063,1.249241964827168,-16.984884645982497
Mississippi,74,109,106,77,67,NA,19560,18654,17792,18948,19984.5,19628,37.83231083844581,58.43250777313177,59.577338129496404,40.63753430441208,33.52598263654332,NA,47.2972972972973,-2.7522935779816518,-27.358490566037734,-12.987012987012985,NA,NA,-4.631901840490798,-4.62099281655409,6.497302158273381,5.470234325522483,-1.783882508944432,0.34764826175869123
Missouri,88,132,105,136,125,139,28763,25164.5,23006,23430,23537.5,23884,30.594861453951257,52.45484710604224,45.640267756237506,58.0452411438327,53.10674455655869,58.19795679115726,50,-20.454545454545457,29.523809523809526,-8.088235294117647,11.200000000000001,57.95454545454546,-12.510864652504955,-8.577559657453953,1.842997478918543,0.458813486982501,1.4721189591078068,-16.96276466293502
Montana,8,25,26,15,14,13,3769,3826.5,2484,2684.5,2771,2916,21.225789334040858,65.33385600418136,104.66988727858293,55.87632706276774,50.52327679538073,44.58161865569273,212.5,4,-42.30769230769231,-6.666666666666667,-7.142857142857142,62.5,1.5256036083841868,-35.08428067424539,8.071658615136876,3.2222015272862734,5.23276795380729,-22.631997877421067
Nebraska,16,30,25,20,27,17,5528,5546.5,5322.5,5493,5721.5,5846,28.94356005788712,54.08816370684215,46.97040864255519,36.40997633351538,47.19042209210871,29.079712624016423,87.5,-16.666666666666664,-20,35,-37.03703703703704,6.25,0.33465991316931987,-4.03858289011088,3.2033818694222638,4.159839796104133,2.176002796469457,5.752532561505065
Nevada,41,80,72,53,46,54,13450,11954,10858.5,10453.5,10429.5,10613,30.483271375464685,66.92320562154927,66.3075010360547,50.70072224613766,44.10566182463205,50.880995006124564,95.1219512195122,-10,-26.38888888888889,-13.20754716981132,17.391304347826086,31.70731707317073,-11.122676579925649,-9.164296469800902,-3.729796933278077,-0.22958817620892524,1.7594323793086917,-21.092936802973977
New Hampshire,9,7,8,16,11,NA,2637,2528,2196.5,2087,2098.5,2144,34.129692832764505,27.689873417721518,36.42157978602322,76.66506947771921,52.41839409101739,NA,-22.22222222222222,14.285714285714285,100,-31.25,NA,NA,-4.133485020857035,-13.113132911392405,-4.985203733211928,0.5510301868711068,2.1682153919466285,-18.69548729616989
New Jersey,40,87,39,55,43,42,19083.5,17677.5,12606.5,12827,13328.5,12593,20.960515628684465,49.215103945693684,30.936421687224843,42.878303578389335,32.26169486438834,33.35186214563646,117.5,-55.172413793103445,41.02564102564102,-21.818181818181817,-2.3255813953488373,5,-7.36762124348259,-28.686183000989956,1.749097687700789,3.9097216808295006,-5.518250365757587,-34.01105667199413
New Mexico,19,41,25,15,21,18,6915.5,6453.5,5877.5,5536.5,5396,5621,27.474513773407566,63.5314170605098,42.53509145044662,27.0929287455974,38.91771682727947,32.022771748799144,115.78947368421053,-39.02439024390244,-40,40,-14.285714285714285,-5.263157894736842,-6.680644928060155,-8.92538932362284,-5.801786473840919,-2.5377043258376233,4.169755374351372,-18.718820041934784
New York,113,121,137,113,107,143,46280,41239,31904.5,31181.5,31959,32918,24.41659464131374,29.341157642037878,42.94065100534408,36.23943684556548,33.48039675834663,43.441278327966465,7.079646017699115,13.223140495867769,-17.51824817518248,-5.3097345132743365,33.64485981308411,26.548672566371685,-10.8923941227312,-22.63512694294236,-2.266138005610494,2.4934656767634658,3.0007196720798524,-28.87208297320657
